Flight date,Arrival date,Flight number,Day of week,Origin,Destination,Aircraft fleet type,Tail number,PAF,Adjusted PAF,Block time scheduled,Block time planned,Block time actual,Enroute time planned,Enroute time actual,Taxi out time scheduled,Taxi out time planned,Taxi out time actual,Taxi out actual (lbs),Taxi in time scheduled,Taxi in time planned,Taxi in time actual,Arrival time planned,Additional fuel (lbs),Additional fuel (mins),Total fuel planned,Total fuel actual,Converted to Gallons,Take off fuel,Enroute fuel planned,Enroute fuel actual,Arrival fuel planned,Arrival fuel actual,Alternate planned,checAlternate actual,Alternate fuel (min),Alternate fuel (lbs),Alternate distance,Payload weight forecast,Payload weight planned,Payload weight actual,Takeoff weight planned,Takeoff weight actual,Contingency fuel (lbs),Contingency fuel (min),Extra fuel (lbs),Dispatcher remarks,Contingency fuel %,Additional Fuel Actual (lbs),Additional Fuel Actual (min),Extra fuel actual (lbs),Extra fuel reason taxi,Extra fuel reason previous fuel on board,Extra fuel reason delays,Extra fuel reason tankering,Extra fuel reason operational needs,Extra fuel other reason,Fuel impact of adding 5000,Fuel impact of reducing 5000,Payload expected en-route fuel,Enroute Weather Indicator,Turnover Notes,Metar Value,Low Visibility Indicator,Carbon
9/11/2021,9/11/2021,UPS6036,Saturday,SDF,ONT,B767-300W,N312UP,85,85,244,244,239,222,216,12,14,15,700,7,8,8,141000Z,5400,40,50300,50600,25300,49900,37000,37100,12100,12800,0,None,0,0,0,92400,90000,86000,320500,316100,0,0,0,10 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC,0,500,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,36600,FALSE,null,00000KT 10SM CLR 23/13 A2997 RMK AO2 SLP130 T02330133,FALSE,21.105
8/8/2021,8/8/2021,UPS0900,Sunday,SDF,ONT,B747-400F,N572UP,100,100,237,256,241,224,225,14,24,7,0,10,8,9,221000Z,14900,55,114100,113700,56850,113700,81300,77700,28700,35600,0,None,0,0,0,145000,160000,140700,622900,605300,0,0,0,ADDTL FUEL FOR ENRTE WX FCST ACROSS SOUTHWEST ADDTL FUEL FOR ARRIVAL DELAYS DUE TO TRAFFIC/ATC/LA BASIN,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,79756,TRUE,null,null,FALSE,21.105
8/8/2021,8/9/2021,UPS0916,Sunday,SDF,ONT,B767-300W,N350UP,95,95,244,253,246,231,227,12,14,12,0,7,8,7,012800Z,6600,50,58500,58600,29300,58600,43800,35800,13400,22700,0,None,0,0,0,82000,87000,19400,326500,259100,0,0,0,ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC/TRAFFIC/LA BASIN ADDTL FUEL FOR ENRTE WX FCST ACROSS TN/AR/NM,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,38392,TRUE,null,null,FALSE,21.105
8/8/2021,8/8/2021,UPS0918,Sunday,SDF,ONT,A300-600R,N148UP,90,90,247,241,247,221,226,13,12,16,0,8,8,5,235700Z,7000,45,64600,64700,32350,64700,47900,45100,15400,18800,0,None,0,0,0,95000,95000,64800,339300,309000,0,0,0,15 MINS ADDTL FOR ENROUTE WEATHER / ATC --------------------------------------- FLIGHT PLANNED USING U3W DATABASE,0,824,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,700,-600,44276,TRUE,null,null,FALSE,21.105
8/8/2021,8/8/2021,UPS0920,Sunday,SDF,ONT,B747-400F,N583UP,100,100,237,256,249,224,222,14,24,20,0,10,8,7,231100Z,14900,55,114500,114000,57000,114000,81800,76800,28600,35800,0,None,0,0,0,139000,155000,128100,619400,590200,0,0,0,ADDTL FUEL FOR ENRTE WX FCST ACROSS SOUTHWEST ADDTL FUEL FOR ARRIVAL DELAYS DUE TO TRAFFIC/ATC/LA BASIN CAT DOWNGRADE:CAT I,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,79648,TRUE,null,null,FALSE,21.105
8/7/2021,8/7/2021,UPS0920,Saturday,SDF,ONT,B767-300W,N361UP,165,165,244,253,246,231,226,12,14,13,0,7,8,7,122800Z,15500,120,63400,63300,31650,63300,39800,37100,22400,25900,0,None,0,0,0,74000,80000,60900,324400,306200,0,0,0,OPS LIMITING MEL: 28-22-1 (10.0LBS FUEL CONSIDERED UNUSABLE FOR LANDING) 80 MINS ADDTL FUEL FOR MEL 28-22-1 REQUIREMENT 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,38272,FALSE,null,null,FALSE,21.105
8/10/2021,8/11/2021,UPS2964,Tuesday,SDF,ONT,B747-400F,N577UP,115,115,241,254,254,222,221,10,24,20,0,14,8,13,005000Z,17400,70,105800,105200,52600,105200,71700,69400,30100,33100,0,None,0,0,0,107000,115000,100100,568700,553500,0,0,0,15 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY GUP TO PGS. 25 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,70210,FALSE,null,null,FALSE,21.105
8/19/2021,8/19/2021,UPS0916,Thursday,SDF,ONT,MD11-PW,N270UP,100,100,244,243,242,223,220,14,12,14,0,7,8,8,103400Z,11700,55,80100,80800,40400,80800,56900,52600,21400,26600,0,None,0,0,0,96000,100000,97000,436600,434000,0,0,0,ADDTL FUEL FOR POSSIBLE ENRTE WX DEVIATIONS,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,56540,TRUE,null,null,FALSE,21.105
8/19/2021,8/19/2021,UPS0918,Thursday,SDF,ONT,B767-300W,N306UP,78,78,244,257,257,235,234,12,14,15,0,7,8,8,115000Z,4100,30,52400,52800,26400,52800,39800,38200,11500,13900,0,None,0,0,0,88000,97000,80200,329700,313100,0,0,400,EXTRA FUEL FOR TAXI DELAYS,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,38456,FALSE,null,null,FALSE,21.105
9/4/2021,9/4/2021,UPS0920,Saturday,SDF,ONT,B767-300,N375UP,90,90,244,247,235,225,215,12,14,12,0,7,8,8,120600Z,5300,40,51600,51900,25950,51900,37600,34800,12700,16500,0,None,0,0,0,73000,73000,45300,302300,263400,0,0,600,ADDTL FUEL FOR ATC/WX EXTRA FUEL FOR TAXI,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,35384,FALSE,null,00000KT 7SM CLR 19/14 A2990 RMK AO2 SLP107 T01940144 10239 20189 53003,FALSE,21.105
9/4/2021,9/4/2021,UPS0930,Saturday,SDF,ONT,MD11-PW,N282UP,87,87,244,235,226,215,208,14,12,8,0,7,8,10,115600Z,8700,40,80200,80400,40200,80400,59100,52400,19400,27000,0,None,0,0,0,69000,105000,89200,444500,429800,0,0,500,ADDTL FUEL FOR ENROUTE WX OVER THE MIDWEST ADDTL FUEL FOR ARRIVAL DELAYS DUE SOCAL ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-500,57520,TRUE,null,00000KT 7SM CLR 19/14 A2990 RMK AO2 SLP107 T01940144 10239 20189 53003,FALSE,21.105
8/4/2021,8/4/2021,UPS0916,Wednesday,SDF,ONT,MD11-GE,N258UP,193,79,244,232,228,212,208,14,12,11,0,7,8,9,101000Z,6000,30,99300,100000,50000,100000,57600,56800,40000,41800,0,None,0,0,0,98000,95000,95800,450200,451800,0,0,23700,EXTRA FUEL FOR TANKER,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,500,-500,57680,FALSE,null,null,FALSE,21.105
8/4/2021,8/4/2021,UPS0918,Wednesday,SDF,ONT,B767-300W,N355UP,262,82,244,252,233,230,209,12,14,17,0,7,8,7,114300Z,4200,30,80500,80500,40250,80500,41400,42200,37800,37900,0,None,0,0,0,85000,96000,86400,357200,348100,0,0,26000,EXTRA FUEL - ECONOMIC TANKERING,0,1568,12,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,400,-400,40632,FALSE,null,null,FALSE,21.105
8/17/2021,8/17/2021,UPS2908,Tuesday,SDF,ONT,MD11-GE,N255UP,100,100,249,239,245,219,222,15,12,15,0,8,8,8,231400Z,11600,55,79600,79600,39800,79600,56500,51000,21500,27000,0,None,0,0,0,101000,105000,88100,442000,424200,0,0,0,CDL 49-17-13 CDL 49-17-12 AERODATA PENALTIES APPLIED ADDTL FUEL FOR POSSIBLE ENRTE WX DEVIATIONS,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,54472,TRUE,null,null,FALSE,21.105
8/17/2021,8/18/2021,UPS2964,Tuesday,SDF,ONT,B747-400F,N577UP,115,115,241,252,242,220,221,10,24,9,0,14,8,12,004800Z,17700,70,106000,105400,52700,105400,71500,70400,30400,33700,0,None,0,0,0,105000,120000,104300,573900,555800,0,0,0,15 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY SGF TO LBL. 25 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. FUEL INCREASED BY 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES. MEL 27-62-1 AERODATA APPLIED. APPROACH CAPABILITY WILL BE CAT II.,0,470,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,69930,FALSE,null,null,FALSE,21.105
9/13/2021,9/13/2021,UPS2916,Monday,SDF,ONT,A300-600R,N144UP,85,85,250,241,237,221,218,12,12,12,100,9,8,7,224100Z,6500,40,65400,69100,34550,69000,49600,47500,14500,21500,0,None,0,0,0,86000,86000,84400,329500,332400,0,0,0,ADDTL FOR ENROUTE TS. FLIGHT PLANNED USING U3W DATABASE.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,49408,TRUE,null,26011KT 10SM CLR 38/04 A2982 RMK AO2 SLP074 T03780039,FALSE,21.105
8/4/2021,8/4/2021,UPS2908,Wednesday,SDF,ONT,B747-400F,N576UP,100,100,241,245,232,213,218,10,24,5,0,14,8,9,234000Z,13800,55,97900,97000,48500,97000,67500,67500,26400,28600,0,None,0,0,0,116000,119000,100300,565800,549200,0,0,0,ADDTL FUEL FOR ISO TS ENROUTE MEL 75-33-1-1 (2) MEL 32-42-4-1-2-1,0,1870,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,65630,TRUE,null,null,FALSE,21.105
9/10/2021,9/10/2021,UPS2406,Friday,SDF,ONT,B767-300W,N302UP,115,115,240,244,242,222,221,12,14,15,400,6,8,6,232600Z,8600,70,50500,50600,25300,50200,34300,34800,15000,15400,0,None,0,0,0,71000,71000,70300,301800,300700,0,0,0,CDL 27-51-2. ADDTL FOR ENROUTE WX OVER KZLA AND KZLA STAFFING ISSUE.,0,556,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,34244,TRUE,null,25012KT 10SM FEW120 FEW250 36/14 A2989 RMK AO2 SLP098 TCU DSNT E-SE T03610144 10378 20311 56008,FALSE,21.105
9/10/2021,9/10/2021,UPS2610,Friday,SDF,ONT,MD11-PW,N272UP,100,100,249,238,238,218,215,15,12,16,1400,8,8,7,233200Z,11200,55,74700,74800,37400,73400,52300,51000,20700,22400,0,None,0,0,0,80000,85000,89000,419300,423200,0,0,0,ADDTL FUEL FOR ENROUTE TS CAT 1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,52700,TRUE,null,25012KT 10SM FEW120 FEW250 36/14 A2989 RMK AO2 SLP098 TCU DSNT E-SE T03610144 10378 20311 56008,FALSE,21.105
9/10/2021,9/10/2021,UPS2908,Friday,SDF,ONT,B757-200RR,N448UP,100,100,248,245,238,225,219,12,12,12,400,6,8,7,234100Z,5600,55,38500,38700,19350,38300,27100,24800,10700,13500,0,None,0,0,0,56000,56000,100,209000,153400,0,0,0,ADDTL FUEL FOR ENROUTE TS,0,4408,44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,20392,TRUE,null,25012KT 10SM FEW120 FEW250 36/14 A2989 RMK AO2 SLP098 TCU DSNT E-SE T03610144 10378 20311 56008,FALSE,21.105
9/10/2021,9/11/2021,UPS5514,Friday,SDF,ONT,B767-300W,N349UP,100,100,244,246,245,224,221,12,14,17,800,7,8,7,001500Z,7200,55,50400,50400,25200,49600,35700,34800,13500,14800,0,None,0,0,0,76000,76000,66000,308000,297800,0,0,0,ADDTL FUEL FOR ENROUTE TS,0,100,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,34700,TRUE,null,25012KT 10SM FEW120 FEW250 36/14 A2989 RMK AO2 SLP098 TCU DSNT E-SE T03610144 10378 20311 56008,FALSE,21.105
8/19/2021,8/19/2021,UPS2908,Thursday,SDF,ONT,MD11-GE,N250UP,95,95,249,240,236,220,218,15,12,12,0,8,8,6,225900Z,10600,50,80400,80400,40200,80400,58100,51800,20600,27000,0,None,0,0,0,104000,114000,85300,450000,421300,0,0,0,20 MINS ADDTL FUEL FOR ENROUTE DELAYS DUE TO WEATHER,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,54656,TRUE,null,null,FALSE,21.105
8/19/2021,8/20/2021,UPS2964,Thursday,SDF,ONT,B747-400F,N577UP,105,105,241,251,249,219,222,10,24,18,0,14,8,9,011500Z,14900,60,101600,100900,50450,100900,70200,68300,27300,30000,0,None,0,0,0,114000,113000,99500,562500,548600,0,0,0,30 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. FUEL INCREASED BY 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES. MEL 27-62-1 PERFORMANCE LIMITATIONS APPLIED IN AERODATA. APPROACH CAPABILITY WILL BE CAT II.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,68850,FALSE,null,null,FALSE,21.105
9/1/2021,9/1/2021,UPS2908,Wednesday,SDF,ONT,B747-400F,N575UP,111,111,241,251,246,219,219,10,24,14,0,14,8,13,231500Z,16100,66,101700,101500,50750,101500,69000,67900,28800,32400,0,None,0,0,0,115000,112000,98700,562800,551200,0,0,0,ADDTL FUEL FOR ENROUTE TS,0,230,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,67670,TRUE,null,null,FALSE,21.105
8/20/2021,8/21/2021,UPS2402,Friday,SDF,ONT,A300-600R,N168UP,95,95,250,244,247,224,230,12,12,12,0,9,8,5,002300Z,7000,50,60100,60300,30150,60300,44200,44600,14500,14600,0,None,0,0,0,63000,68000,65700,307000,305000,0,0,0,FLIGHT PLANNED USING U3W DATABASE. 20 MINS ADDTL FUEL FOR TRAFFIC. FCST SCT CB'S VCTY STL.,0,676,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,43924,FALSE,null,null,FALSE,21.105
8/20/2021,8/20/2021,UPS2406,Friday,SDF,ONT,B767-300,N366UP,92,90,240,251,238,229,221,12,14,12,0,6,8,5,231200Z,6100,45,53600,53200,26600,53200,39100,38400,13300,14500,0,None,0,0,0,76000,78000,68900,309300,260900,0,0,300,10 MINS ADDTL FUEL FOR ISOLATED TSRA IN THE CENTRAL PLAINS. 05 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. EXTRA FOB.,0,28,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,500,-400,38372,FALSE,null,null,FALSE,21.105
8/20/2021,8/20/2021,UPS2610,Friday,SDF,ONT,B747-400SF,N579UP,115,115,241,255,245,223,222,10,24,8,0,14,8,15,232600Z,17100,70,105100,104800,52400,104800,71400,68100,29700,35100,0,None,0,0,0,85000,95000,79900,558300,544600,0,0,0,30 MINS ADDTL FUEL FOR KONT TRAFFIC. 10 MINS ADDTL FUEL FOR ENROUTE WX DEVIATIONS. FCST SCT CB'S VCTY STL.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,69890,TRUE,null,null,FALSE,21.105
8/20/2021,8/20/2021,UPS2908,Friday,SDF,ONT,B757-200RR,N438UP,105,105,248,252,254,232,236,12,12,12,0,6,8,6,234400Z,6000,60,40500,40600,20300,40600,28700,24700,11100,15600,0,None,0,0,0,45000,51000,0,206100,155000,0,0,0,15 MINS ADDTL FUEL FOR KONT TRAFFIC. 15 MINS ADDTL FUEL FOR ENROUTE WEATHER DEVIATIONS. FCST SCT CB'S VCTY STL.,0,1100,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,23600,TRUE,null,null,FALSE,21.105
8/20/2021,8/21/2021,UPS5514,Friday,SDF,ONT,B767-300,N375UP,105,105,244,250,243,228,228,12,14,10,0,7,8,5,003500Z,7200,60,50800,50700,25350,50700,36100,34400,13400,15700,0,None,0,0,0,36000,45000,38900,273500,267600,0,0,0,20 MINS ADDTL FUEL FOR TRAFFIC. 10 MINS ADDTL FUEL FOR ENRTE WX DEVIATIONS. FCST SCT CB'S VCTY STL.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,35612,TRUE,null,null,FALSE,21.105
9/9/2021,9/9/2021,UPS2908,Thursday,SDF,ONT,MD11-PW,N286UP,100,100,249,238,232,218,214,15,12,11,1200,8,8,7,224800Z,11900,55,78400,80400,40200,79200,54900,50600,21800,28600,0,None,0,0,0,92000,105000,88100,442500,428600,0,0,0,ADDTL FUEL FOR ISO TS ENROUTE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,52872,TRUE,null,26014KT 10SM FEW110 FEW150 BKN250 36/16 A2982 RMK AO2 LTG DSNT E SLP075 CB DSNT NE-SE TCU DSNT NE-E T03610161,FALSE,21.105
9/9/2021,9/10/2021,UPS2964,Thursday,SDF,ONT,B747-400F,N581UP,101,101,241,241,227,209,213,10,24,7,1700,14,8,7,004500Z,14100,56,100000,99000,49500,97300,69500,66400,26500,30900,0,None,0,0,0,103000,110000,98400,558900,547200,0,0,0,01 MINS ADDTL FUEL FOR FUEL ANALYTICS. 10 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY PGS TO MARUE. 15 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES. CAT DOWNGRADE: ONE... DUE TO AUTOLAND DEFERRAL NOT WORKED IN 7 DAY WINDOW. MEL 75-33-1-1 (ONE INOP) OPERATIONAL LIMITATIONS APPLIED IN AERODATA. REDUCE ENROUTE CLIMB WEIGHT BY 3;200 LBS. AT LRC FOR EACH INOPERATIVE VALVE. MEL 33-44-1-1-1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,68572,TRUE,null,26012KT 10SM FEW120 FEW150 SCT250 35/16 A2982 RMK AO2 SLP077 CB DSNT N AND NE-SE TCU DSNT N T03500161,FALSE,21.105
8/2/2021,8/2/2021,UPS2916,Monday,SDF,ONT,B767-300W,N340UP,103,103,240,238,238,216,217,12,14,13,0,6,8,8,223800Z,5400,40,56900,58500,29250,58500,40300,40600,15400,17600,KLAX,None,18,3200,64,84000,102000,91000,325400,330800,0,0,0,10 MINS ADDTL FUEL FOR WX / ATC,0,960,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300,-300,39640,FALSE,null,null,FALSE,21.105
8/2/2021,8/3/2021,UPS2964,Monday,SDF,ONT,B747-400F,N582UP,134,97,241,250,238,218,221,10,24,5,0,14,8,12,004100Z,12800,50,112700,112200,56100,112200,72800,68900,36000,42200,0,None,0,0,0,117000,127000,104800,589000,569500,0,0,10000,10 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY FTI TO GUP. 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. EXTRA FUEL - ECONOMIC TANKERING. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES.,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,500,-500,70580,FALSE,null,null,FALSE,21.105
8/21/2021,8/21/2021,UPS0908,Saturday,SDF,ONT,B747-400F,N577UP,123,123,237,254,251,222,224,14,24,15,0,10,8,12,113700Z,9700,40,108900,109100,54550,109100,69100,65100,35800,41500,KLAS,None,38,13700,234,91000,96000,70300,552800,523400,0,0,0,10 MINS ADDTL FUEL FOR WX OVER MIDWEST MEL 27-62-1 APPLIED,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,66530,FALSE,null,null,FALSE,21.105
8/24/2021,8/24/2021,UPS0918,Tuesday,SDF,ONT,B767-300W,N340UP,78,78,244,255,243,233,223,12,14,12,0,7,8,8,115000Z,4200,30,52900,53100,26550,53100,39800,38600,11800,14000,0,None,0,0,0,88000,104000,84300,337400,317600,0,0,400,EXTRA FUEL FOR TAXI DELAYS,0,376,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,38224,FALSE,null,null,FALSE,21.105
8/27/2021,8/28/2021,UPS2406,Friday,SDF,ONT,B767-300W,N311UP,91,91,240,243,242,221,216,12,14,15,0,6,8,11,003100Z,5200,40,49500,48900,24450,48900,35900,36300,12400,12000,0,None,0,0,0,76000,76000,70700,305300,298900,0,0,800,ADDTL FOR ENROUTE WX. EXTRA FOR TAXI.,0,824,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,35476,TRUE,null,null,FALSE,21.105
8/27/2021,8/28/2021,UPS2610,Friday,SDF,ONT,B747-8F,N627UP,442,83,241,241,240,209,208,10,24,18,0,14,8,14,000300Z,7700,30,190000,194500,97250,194500,71000,70000,115700,122200,0,None,0,0,0,98000,98000,71800,708000,688300,0,0,94000,EXTRA FUEL EQUALS FOB,0,1096,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,400,-400,68904,FALSE,null,null,FALSE,21.105
8/30/2021,8/31/2021,UPS2964,Monday,SDF,ONT,B747-400F,N581UP,110,110,241,255,241,223,221,10,24,8,0,14,8,12,011000Z,14900,60,105000,105500,52750,105500,72300,70900,28700,33500,0,None,0,0,0,110000,107000,104000,560900,558200,0,0,1300,15 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY KSDF VCTY TO OSINE. 15 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. EXTRA FUEL FOR EXPECTED TAXI DELAYS / KSDF WX. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES. CAT DOWNGRADE: ONE. MEL 75-33-1-1 (ONE INOP) AERODATA APPLIED. REDUCE ENROUTE CLIMB WEIGHT BY 3;200 LBS. AT LRC FOR EACH INOPERATIVE VALVE.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,500,-500,72000,TRUE,null,null,FALSE,21.105
9/16/2021,9/17/2021,UPS2964,Thursday,SDF,ONT,B747-400F,N572UP,95,95,241,244,261,212,213,10,24,34,3600,14,8,14,011000Z,12200,50,97600,100900,50450,97300,69100,68600,24500,28700,0,None,0,0,0,103000,125000,112700,550400,561200,0,0,0,01 MINS ADDTL FUEL FOR FUEL ANALYTICS. 19 MINS ADDTL FUEL FOR KONT ARRIVAL DEMAND 0100Z HR. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES.,0,484,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,68116,FALSE,null,null,FALSE,21.105
8/11/2021,8/11/2021,UPS2908,Wednesday,SDF,ONT,B747-8F,N616UP,95,95,241,246,247,214,219,10,24,16,0,14,8,12,230700Z,12000,45,96000,96000,48000,96000,66600,67800,26100,27100,0,None,0,0,0,109000,120000,107600,635700,625000,0,0,1400,ADDTL FUEL FOR POSS ENRTE WX/DEST ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,2192,9,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,65608,TRUE,null,null,FALSE,21.105
8/18/2021,8/19/2021,UPS2964,Wednesday,SDF,ONT,MD11-PW,N276UP,100,100,249,242,235,222,222,15,12,6,0,8,8,7,004200Z,11000,52,80500,79400,39700,79400,57000,53800,21800,24400,0,None,0,0,0,107000,103000,94300,438500,428300,0,0,700,12 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY CIM TO TBC. 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. EXTRA FUEL FOR EXPECTED TAXI DELAYS.,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-500,56130,FALSE,null,null,FALSE,21.105
9/14/2021,9/15/2021,UPS2964,Tuesday,SDF,ONT,B747-400SF,N579UP,90,90,241,247,257,215,217,10,24,12,2300,14,8,28,011400Z,11700,45,104400,104000,52000,101700,75600,72400,24700,29300,0,None,0,0,0,100000,120000,106200,582600,570200,0,0,0,10 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY SGF TO LBL. 05 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,74220,FALSE,null,28008KT 10SM CLR 34/07 A2987 RMK AO2 SLP097 T03440072,FALSE,21.105
8/10/2021,8/10/2021,UPS0916,Tuesday,SDF,ONT,MD11-PW,N293UP,81,81,244,234,226,214,209,14,12,10,0,7,8,7,101300Z,6500,30,79100,79200,39600,79200,59400,52400,18000,26400,0,None,0,0,0,95000,105000,95400,440800,432200,0,0,1300,EXTRA FUEL - LIGHT AIRCRAFT CDL 49-17-12 TAKEOFF AND LANDING ACCOUNTED IN AERODATA CDL 49-17-13(APU NOT OPERATING) TAKEOFF AND LANDING ACCOUNTED IN AERODATA,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,400,-400,58632,FALSE,null,null,FALSE,21.105
8/15/2021,8/15/2021,UPS0900,Sunday,SDF,ONT,B747-8F,N610UP,105,105,237,240,242,208,211,14,24,20,0,10,8,11,221400Z,16400,60,102000,102300,51150,102300,68800,68500,29900,33000,0,None,0,0,0,144000,144000,144600,665900,667500,0,0,0,15 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC/ATC 15 MINS ADDTL FUEL FOR POSSIBLE ENROUTE WX,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300,-300,68836,TRUE,null,null,FALSE,21.105
8/15/2021,8/16/2021,UPS0916,Sunday,SDF,ONT,B767-300W,N355UP,105,105,244,242,240,220,219,12,14,13,0,7,8,8,012200Z,7800,60,51900,51900,25950,51900,36400,32600,14300,19100,0,None,0,0,0,77000,76000,16700,308700,248900,0,0,0,15 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC/ATC 15 MINS ADDTL FUEL FOR POSSIBLE ENROUTE WX,0,944,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,31656,TRUE,null,null,FALSE,21.105
8/15/2021,8/15/2021,UPS0918,Sunday,SDF,ONT,A300-600R,N121UP,95,95,247,235,235,215,220,13,12,11,0,8,8,4,234100Z,7700,50,63100,63200,31600,63200,45900,42600,15900,19800,0,None,0,0,0,84000,87000,50700,329200,293000,0,0,0,MEL 33-12-01-1-1 APPLIED 20 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC FLIGHT PLANNED USING U3W DATABASE,0,1056,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,41544,FALSE,null,null,FALSE,21.105
