Flight date,Arrival date,Flight number,Day of week,Origin,Destination,Aircraft fleet type,Tail number,PAF,Adjusted PAF,Block time scheduled,Block time planned,Block time actual,Enroute time planned,Enroute time actual,Taxi out time scheduled,Taxi out time planned,Taxi out time actual,Taxi out actual (lbs),Taxi in time scheduled,Taxi in time planned,Taxi in time actual,Arrival time planned,Additional fuel (lbs),Additional fuel (mins),Total fuel planned,Total fuel actual,Take off fuel,Enroute fuel planned,Enroute fuel actual,Arrival fuel planned,Arrival fuel actual,Alternate planned,checAlternate actual,Alternate fuel (min),Alternate fuel (lbs),Alternate distance,Payload weight forecast,Payload weight planned,Payload weight actual,Takeoff weight planned,Takeoff weight actual,Contingency fuel (lbs),Contingency fuel (min),Extra fuel (lbs),Dispatcher remarks,Contingency fuel %,Additional Fuel Actual (lbs),Additional Fuel Actual (min),Extra fuel actual (lbs),Extra fuel reason taxi,Extra fuel reason previous fuel on board,Extra fuel reason delays,Extra fuel reason tankering,Extra fuel reason operational needs,Extra fuel other reason,Fuel impact of adding 5000,Fuel impact of reducing 5000,Payload expected en-route fuel,Enroute Weather Indicator,Turnover Notes,Metar Value,Low Visibility Indicator
2022-01-20,2022-01-20,UPS0076,Thursday,SDF,DXB,B747-8F,N615UP,127,127,809,818,818,789,790,24,24,12,700,5,5,16,231800Z,11200,40,324700,324800,324100,283500,270700,37900,53400,OMDW,None,27,9500,122,159000,150000,119000,894300,865100,0,0,900,- 10MIN ADDL FUEL FOR ATC EXTRA FUEL FOR DEICE / REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT LUPAL FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1300,-1300,275440,false,null,30020KT 9999 FEW045 21/07 Q1016 TEMPO 30020G30KT,false
2021-07-16,2021-07-16,UPS0076,Friday,SDF,DXB,B747-8F,N612UP,132,132,815,865,858,836,829,24,24,23,0,5,5,6,224300Z,7700,27,367100,367000,367000,321500,312700,42300,52600,OOMS,None,40,15200,217,149000,155000,127000,942200,915100,0,0,700,ADDL FUEL FOR ATC 15 MIN XTRA FUEL FOR APU/TAXI OPS LIMITING MEL: 53-12-1 RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ABKON FOR REDISPATCH.,0,0,0,0,false,false,false,false,false,true,1400,-1400,313660,false,null,09011KT CAVOK 33/24 Q0998 NOSIG,false
2021-07-21,2021-07-21,UPS0076,Wednesday,SDF,DXB,B747-8F,N610UP,110,110,815,853,852,824,826,24,24,10,0,5,5,16,224300Z,6900,24,361100,360500,360500,323600,303100,34200,57100,OMSJ,None,13,4900,40,141000,155000,120200,935900,902200,0,0,800,PLANNED WITH 1.8% INC FUEL BURN FOR PERISHABLES 19 MIN ADDTL FUEL FOR TRAFFIC EXPECT ROUTE DEVIATIONS BETWEEN DBA/FYM IN HECC FIR EXTRA FUEL: TAXI DELAYS PLS CONTACT FLT CONTROL 2 HOUR PRIOR TO OBETO FOR REDISPATCH,0,0,0,0,false,false,false,false,false,true,1400,-1400,313856,false,null,19012KT CAVOK 34/20 Q0997 NOSIG,false
2021-07-23,2021-07-23,UPS0076,Friday,SDF,DXB,B747-8F,N623UP,102,102,815,823,814,794,785,24,24,25,0,5,5,4,221800Z,8400,30,328400,328400,328400,293400,275700,31700,50900,OMSJ,None,13,4700,40,148000,150000,100500,898100,849100,0,0,700,- 10MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1300,-1300,280530,false,null,22004KT 8000 NSC 37/21 Q0994 NOSIG,false
2021-07-22,2021-07-22,UPS0076,Thursday,SDF,DXB,B747-8F,N617UP,109,109,815,826,839,797,804,24,24,20,0,5,5,15,222500Z,8300,30,344500,344700,344700,306900,283900,34200,59200,OMSJ,None,13,4700,40,146000,150000,98100,914300,863800,0,0,900,- 15MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT ALG FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1200,-1300,293406,false,null,VRB02KT CAVOK 36/23 Q0994 NOSIG,false
2021-07-24,2021-07-24,UPS0076,Saturday,SDF,DXB,B747-8F,N620UP,129,129,815,838,823,809,802,24,24,12,0,5,5,9,222500Z,9200,33,346500,346300,346300,303900,284700,39400,60600,OMDW,None,32,11200,148,142000,145000,104200,911100,871300,0,0,700,ADDL FUEL FOR ATC 20 MIN XTRA FUEL FOR APU/TAXI RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ABKON FOR REDISPATCH.,0,0,0,0,false,false,false,false,false,true,1400,-1300,293292,false,null,12004KT 090V150 7000 NSC 36/22 Q0996 NOSIG,false
2021-07-27,2021-07-27,UPS0076,Tuesday,SDF,DXB,B747-400SF,N579UP,87,87,823,867,846,838,821,25,24,19,0,12,5,6,235200Z,2500,10,340900,348300,348300,312100,316100,24900,30100,OMSJ,None,12,4600,40,108000,102500,114000,801600,827800,0,0,0,!!!CONTACT FLIGHT CONTROL 2 HRS PRIOR TO ALG FOR REDISPATCH TO OMDB!!! RAIM CHECK:OK,0,0,0,0,false,false,false,false,false,false,1800,-1800,316240,false,null,17004KT 8000 NSC 35/22 Q0991 NOSIG,false
2021-10-13,2021-10-13,UPS0076,Wednesday,SDF,DXB,B747-8F,N611UP,111,111,815,854,850,825,810,24,24,40,3500,5,5,0,230000Z,11200,39,360400,360900,357400,322200,309500,34900,47900,OMSJ,None,13,4900,40,164000,175000,156200,955200,937700,0,0,1000,20MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF BELIX FOR REDISPATCH TO OMDB,0,0,0,200,false,false,false,false,false,true,1300,-1300,317312,false,null,10005KT 060V130 CAVOK 29/23 Q1010 NOSIG,false
2021-08-25,2021-08-25,UPS0076,Wednesday,SDF,DXB,B747-8F,N622UP,128,128,815,838,839,809,814,24,24,16,400,5,5,9,222600Z,5600,20,354900,355200,354800,310600,296600,41000,58200,OOMS,None,41,15200,238,138000,150000,117600,924400,893500,0,0,1100,CTC FLT CTL UP TO 2HRS PRIOR TO ALG FOR RE-DISPATCH. RAIM CHECK OK. 5 MIN ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,302176,false,null,13007KT 8000 NSC 34/28 Q0999 NOSIG,false
2021-08-14,2021-08-15,UPS0076,Saturday,SDF,DXB,B747-400F,N577UP,110,110,823,879,902,850,857,25,24,25,0,12,5,20,000300Z,6800,27,347800,347700,347700,313200,320600,30600,28000,OMSJ,None,12,4600,40,130000,120000,118900,815700,814400,0,0,700,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF OTROT FOR REDISPATCH ADDTL FUEL FOR WX/AND POSSIBLE ATC DEVIATIONS BTWN DBA AND FYM PER NOTAM W0572/21 EXTRA FUEL FOR EXPECTED TAXI DELAYS MEL 34-55-1 MEL 27-62-1 - APPLIED IN AERODATA CAT II LIMITED RAIM CHECK OKAY,0,6800,27,0,false,false,false,false,false,true,1800,-1800,312804,false,null,33005KT 310V010 CAVOK 34/28 Q0996 NOSIG,false
2021-09-04,2021-09-05,UPS0076,Saturday,SDF,DXB,B747-400F,N574UP,114,114,823,861,856,832,837,25,24,13,0,12,5,6,002800Z,10200,40,345200,347600,347600,309700,316100,31600,33700,OMSJ,None,12,4600,40,129000,120000,124800,813500,826400,0,0,700,- 10MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT CDC FOR REDISP RAIM CHECK OK -,0,4672,19,0,false,false,false,false,false,true,1800,-1800,311428,false,null,VRB03KT CAVOK 32/20 Q1000 NOSIG,false
2021-07-17,2021-07-18,UPS0076,Saturday,SDF,DXB,B747-8F,N609UP,141,141,815,852,843,823,823,24,24,17,0,5,5,3,010200Z,10500,36,379400,386200,386200,330400,311600,45600,75200,OOMS,None,39,15100,217,142000,165000,120700,964200,927000,0,0,700,ADDL FUEL FOR ATC AROUND EGYPT 25 MIN XTRA FUEL FOR APU/TAXI RAIM CHECK: OK PERISHABLE 1.8% BURN INCREASE APPLIED PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF MINTU FOR REDISPATCH.,0,0,0,0,false,false,false,false,false,true,1400,-1400,317996,false,null,11007KT 070V130 9999 FEW045 32/24 Q1000 NOSIG,false
2021-07-31,2021-07-31,UPS0076,Saturday,SDF,DXB,B747-400F,N572UP,124,124,823,840,829,811,809,25,24,10,0,12,5,10,224100Z,8900,34,352500,352300,352300,312300,316400,36200,37700,OMDW,None,26,9400,122,180600,128000,125100,829300,832000,0,0,700,ADDL FUEL FOR ATC 20 MIN XTRA FUEL FOR APU/TAXI RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF AGNIS FOR REDISPATCH.,0,5086,20,0,false,false,false,false,false,true,1700,-1700,311314,false,null,19005KT 160V220 7000 NSC 33/29 Q0998 NOSIG,false
2021-07-29,2021-07-29,UPS0076,Thursday,SDF,DXB,B747-8F,N618UP,108,108,815,832,824,803,797,24,24,23,0,5,5,4,221600Z,9800,35,343300,343200,343200,306500,287700,33500,53800,OMSJ,None,13,4800,40,145000,150000,121400,913300,885700,0,0,900,- 17MIN ADDL FUEL FOR ATC EXTRA FUEL FOR REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECL OK AIRCRAFT IS CAT I -,0,0,0,0,false,false,false,false,false,true,1200,-1200,299636,false,null,22006KT 8000 NSC 36/28 Q0994 NOSIG,false
2021-07-20,2021-07-20,UPS0076,Tuesday,SDF,DXB,B747-8F,N623UP,111,111,815,842,833,813,807,24,24,18,0,5,5,8,222000Z,7000,25,358700,358600,358600,320800,309400,34600,48200,OMSJ,None,13,4700,40,141000,150000,126100,928400,905500,0,0,800,20 MIN ADDTL FUEL FOR DELAYS DUE TO TRAFFIC EXTRA FUEL: TAXI DELAYS RAIM CHECK OKAY PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF OBETO FOR REDISPATCH,0,0,0,0,false,false,false,false,false,true,1200,-1200,315064,false,null,13004KT 090V170 CAVOK 36/24 Q0998 NOSIG,false
2021-08-06,2021-08-06,UPS0076,Friday,SDF,DXB,B747-8F,N626UP,112,112,815,834,834,805,801,24,24,27,1700,5,5,6,222400Z,11100,40,333500,333300,331600,297100,285200,33100,46400,OMSJ,None,13,4700,40,146000,150000,122100,903500,876600,0,0,600,- 10MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1300,-1300,289846,false,null,05007KT 7000 NSC 35/29 Q0997 NOSIG,false
2021-10-02,2021-10-02,UPS0076,Saturday,SDF,DXB,B747-8F,N622UP,98,98,815,818,810,789,780,24,24,19,1400,5,5,11,223000Z,5100,18,324700,324300,322900,291300,280100,30100,42800,OMSJ,None,13,4900,40,148000,175000,140800,919200,886000,0,0,0,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF OTROT FOR REDISPATCH RAIM CHECK OK 10 MINS ADDTL FUEL FOR ENROUTE WX,0,0,0,0,false,false,false,false,false,false,1400,-1400,281724,true,null,08010G20KT 060V150 CAVOK 33/26 Q1004 NOSIG,false
2021-08-20,2021-08-20,UPS0076,Friday,SDF,DXB,B747-8F,N616UP,129,129,815,837,840,808,804,24,24,31,2500,5,5,5,230100Z,8400,30,361300,361600,359100,317500,299600,40500,59500,OMDW,None,33,11200,148,143000,145000,111700,926000,894000,0,0,0,OPS LIMITING MEL: 49-11-1 20 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (LERGA) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1200,309508,false,null,14003KT 080V190 8000 NSC 35/26 Q1002 NOSIG,false
2021-08-24,2021-08-24,UPS0076,Tuesday,SDF,DXB,B747-8F,N618UP,123,123,815,838,854,809,804,24,24,32,2500,5,5,18,225200Z,9800,35,350500,349900,347400,309600,305400,37700,42000,OMDW,None,33,11200,148,145000,150000,148000,920500,919300,0,0,0,FLIGHT RELEASED UNDER OPSPEC B044 CONTACT DISPATCH WITHIN 2 HOURS OF REACHING REDISP WPT RAIM CHECK OKAY CAT DOWNGRADE: CAT I ADDTL FUEL - ATC,0,0,0,0,false,false,false,false,false,false,1300,-1300,309080,false,null,10004KT 010V140 7000 NSC 35/27 Q1002 NOSIG,false
2021-10-06,2021-10-06,UPS0076,Wednesday,SDF,DXB,B747-8F,N626UP,105,105,815,842,832,813,803,24,24,25,1600,5,5,4,224200Z,8600,30,348400,348100,346500,311800,301100,33300,45400,OMSJ,None,13,4900,40,161000,175000,159700,943400,929000,0,0,900,15MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF DIRED FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1400,-1400,307516,false,null,08005KT 040V110 CAVOK 30/19 Q1007 NOSIG,false
2021-09-02,2021-09-02,UPS0076,Thursday,SDF,DXB,B747-8F,N610UP,122,122,815,837,846,808,803,24,24,34,2900,5,5,9,224700Z,5600,20,335900,335000,332100,295800,286100,36700,46000,OMDW,None,33,11300,148,135000,145000,142100,900800,897800,0,0,600,ADDL FUEL FOR ENRTE WX/ATC EXTRA TAXI RAIM CHECK OK PLZ CONTACT FLT CNTRL 2 HOURS PRIOR TO BCN WITH ZFW; EST FUEL AND ETA FOR RECLEAR,0,0,0,0,false,false,false,false,false,true,1400,-1400,294988,true,null,14005KT 010V170 CAVOK 33/25 Q1001 NOSIG,false
2021-10-01,2021-10-01,UPS0076,Friday,SDF,DXB,B747-8F,N609UP,125,125,815,838,844,809,794,24,24,28,2100,5,5,22,224100Z,4300,15,354900,354600,352500,311200,298600,40400,53900,OOMS,None,41,15600,238,147000,170000,157600,944700,934000,0,0,1400,EXTRA FUEL FOR REDISPATCH (B044) BUFFER PLEASE CONTACT FLIGHT CONTROL WITHIN 2 HOURS OF <ALG> FOR REDISPATCH ARTR RAIM CHECK OKAY,0,0,0,0,false,false,false,false,false,true,1300,-1300,307976,false,null,11008KT 7000 NSC 30/28 Q1002 NOSIG,false
2021-07-14,2021-07-14,UPS0076,Wednesday,SDF,DXB,B747-8F,N612UP,106,106,815,858,863,829,827,24,24,26,0,5,5,10,230200Z,7600,27,353000,353100,353100,317500,305300,32100,45800,OMSJ,None,13,4800,40,141000,155000,126600,928100,901200,0,0,1500,- CDL 53-12-1 AERODATA APPLIED 0.3% FUEL BURN INCREASE AND ENROUTE CLIMB PERFORMANCE APPLIED TO THE OFP - ADDTL ENROUTE WX AND ATC EXTRA SDF TAXI/REDISPATCH - RAIM CHECK OKAY - PLZ CTC FLT CTRL PRIOR TO ROSAS FOR REDISPATCH ARTR TO OMDB -,0,0,0,0,false,false,false,false,false,true,1400,-1300,310116,true,null,11011KT 060V150 CAVOK 35/25 Q0995 NOSIG,false
2021-07-15,2021-07-15,UPS0076,Thursday,SDF,DXB,B747-8F,N627UP,111,111,815,859,855,830,834,24,24,18,0,5,5,3,224800Z,8300,30,353000,352600,352600,316300,293800,33400,58000,OMSJ,None,13,4700,40,148000,150000,104200,923000,877800,0,0,1600,ADDTL FUEL FOR ENRTE DEV/DEST WINDS EXTRA FUEL FOR TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLIGHT CONTROL BETWEEN 60 AND 120 MINUTES PRIOR TO WAYPOINT -ABKON- FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,304392,false,null,11016KT CAVOK 35/24 Q0998 NOSIG,false
2021-08-17,2021-08-17,UPS0076,Tuesday,SDF,DXB,B747-8F,N621UP,116,116,815,839,824,810,801,24,24,18,0,5,5,5,221300Z,8400,30,345100,344600,344600,306100,299600,35700,45600,OMDW,None,32,11200,148,146000,150000,130700,914700,896000,0,0,0,FLIGHT RELEASED UNDER OPSPEC B044 CONTACT DISPATCH WITHIN 2 HOURS OF REACHING REDISP WPT RAIM CHECK OKAY ADDTL FUEL - ATC,0,0,0,0,false,false,false,false,false,false,1300,-1300,301082,false,null,11011KT CAVOK 32/25 Q0999 NOSIG,false
2021-08-28,2021-08-28,UPS0076,Saturday,SDF,DXB,B747-8F,N618UP,168,168,815,851,847,822,819,24,24,24,1500,5,5,4,231400Z,11400,40,373000,349000,347500,317900,298300,51700,49200,OMSJ,None,13,4800,40,137000,150000,133500,943000,905300,0,0,800,- 10MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1300,-1300,313610,false,null,06004KT 350V110 CAVOK 36/19 Q0997 NOSIG,false
2021-08-13,2021-08-13,UPS0076,Friday,SDF,DXB,B747-8F,N606UP,147,147,815,847,848,818,813,24,24,20,1100,5,5,15,223300Z,12900,45,376500,376700,375600,327300,307400,46000,68200,OMDW,None,32,11500,148,146000,160000,109900,956800,907500,0,0,800,OPS LIMITING MEL:21-63-1-1-3A OPS LIMITING MEL:21-31-1-1A ADDTL FUEL FOR WX/AND POSSIBLE ATC DEVIATIONS BTWN DBA AND FYM PER NOTAM W0572/21 EXTRA FUEL: TAXI DELAYS RAIM CHECK OKAY PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF OTROT FOR REDISPATCH,0,0,0,0,false,false,false,false,false,true,1400,-1400,313272,false,null,09006KT 050V120 CAVOK 34/27 Q0997 NOSIG,false
2021-09-30,2021-09-30,UPS0076,Thursday,SDF,DXB,B747-8F,N628UP,134,134,815,839,825,810,789,24,24,19,1300,5,5,17,224600Z,7200,25,361400,361700,360400,314700,303000,43400,57400,OOMS,None,41,15800,238,150000,180000,153800,961000,936100,0,0,1400,EXTRA FUEL FOR REDISPATCH (B044) BUFFER RAIM CHECK OKAY PLEASE OCNTACT FLIGHT CONTROL WITHIN 2 HOURS OF <ALG> FOR REDISPATCH ARTR TO OMDB,0,0,0,0,false,false,false,false,false,true,1400,-1400,307364,false,null,11005KT CAVOK 31/26 Q1003 NOSIG,false
2021-08-21,2021-08-21,UPS0076,Saturday,SDF,DXB,B747-8F,N606UP,113,113,815,838,838,809,803,24,24,20,1200,5,5,15,225100Z,8500,30,347200,347200,346000,309200,301000,34700,45000,OMSJ,None,13,4800,40,135000,150000,135500,917500,904300,0,0,700,- EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT BEBIX FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1300,-1300,305430,false,null,10006KT 070V130 CAVOK 34/27 Q1002 NOSIG,false
2021-09-10,2021-09-10,UPS0076,Friday,SDF,DXB,B747-8F,N623UP,130,130,815,840,844,811,804,24,24,24,1000,5,5,16,221900Z,5900,20,363200,363200,362200,316300,306000,43500,56200,OOMS,None,41,16000,238,139000,173000,165100,955900,949100,0,0,600,ADDL FUEL FOR ATC; EXTRA TAXI RAIM CHECK OK 1.8% FUEL BURN APPLIED FOR PARISHABLES X CAT 1 PLZ CONTACT FLT CNTRL 2 HOURS PRIOR TO ELMUR WITH ZFW; EST FUEL AND ETA FOR RECLEAR,0,0,0,0,false,false,false,false,false,true,1500,-1400,314088,false,null,34006KT 5000 HZ NSC 33/29 Q1000 BECMG 4000,false
2021-09-11,2021-09-11,UPS0076,Saturday,SDF,DXB,B747-8F,N622UP,119,119,815,831,851,802,810,24,24,25,1900,5,5,16,230300Z,7200,25,362400,362500,360600,320900,309600,38300,51000,OMDW,None,27,10000,122,137000,170000,148500,951900,931700,0,0,1100,CTC FLT CTL UP TO 2HRS PRIOR TO BTA FOR RE-DISPATCH. 1.8% BURN ADDED FOR PACKS HI FLOW DUE TO PERISHABLES. RAIM CHECK OK. 15 MIN ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1400,-1300,315310,false,null,02007KT 350V090 8000 NSC 34/26 Q0999 NOSIG,false
2021-10-21,2021-10-21,UPS0076,Thursday,SDF,DXB,B747-8F,N614UP,137,137,815,821,833,792,791,24,24,26,2600,5,5,16,222200Z,11200,39,350100,350100,347500,302600,291400,44300,56100,OOMS,None,38,14500,217,156000,175000,145300,945000,916400,0,0,1000,20MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF BELIX FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1400,-1300,294878,false,null,16004KT CAVOK 28/21 Q1010 NOSIG,false
2021-07-30,2021-07-30,UPS0076,Friday,SDF,DXB,B747-400F,N570UP,113,113,823,827,831,798,801,25,24,18,0,12,5,12,223600Z,10600,40,351800,352700,352700,314800,317500,33000,35600,OMSJ,None,12,4700,40,129000,130000,129400,830300,835600,0,0,700,- EXTRA FUEL FOR TAXI PLANNED SDF RWY17R / FULL LENGTH / PACKS OFF PLS CTC FLT CTL W/IN 2 HRS OF WYPT CDC FOR REDISP RAIM CHECK OK -,0,2892,11,0,false,false,false,false,false,true,1600,-1600,314608,false,null,null,false
2021-08-10,2021-08-10,UPS0076,Tuesday,SDF,DXB,B747-8F,N622UP,136,136,815,825,834,796,800,24,24,23,1700,5,5,11,235900Z,14500,52,359900,359600,357900,314800,296800,41900,61100,OMSJ,None,13,4700,40,145000,152000,140500,931400,920800,0,0,1100,- ACFT IS DOWNGRADED TO CAT I - ADDTL FUEL FOR WX/AND POSSIBLE ATC DEVIATIONS BTWN DBA AND FYM PER NOTAM W0569/21 EXTRA FUEL FOR TAXI - RAIM CHECK OKAY - PLZ CTC FLT CTRL WITHIN 2 HRS OF WYPT -CNA- FOR REDISPATCH ARTR TO OMDB -,0,0,0,0,false,false,false,false,false,true,1100,-1100,312270,false,null,13003KT 040V170 CAVOK 35/24 Q0999 NOSIG,false
2021-08-10,2021-08-10,UPS0076,Tuesday,SDF,DXB,B747-8F,N622UP,136,136,815,825,834,796,800,24,24,23,1700,5,5,11,235900Z,14500,52,359900,359600,357900,314800,296800,41900,61100,OMSJ,None,13,4700,40,145000,152000,140500,931400,920800,0,0,1100,- ACFT IS DOWNGRADED TO CAT I - ADDTL FUEL FOR WX/AND POSSIBLE ATC DEVIATIONS BTWN DBA AND FYM PER NOTAM W0569/21 EXTRA FUEL FOR TAXI - RAIM CHECK OKAY - PLZ CTC FLT CTRL WITHIN 2 HRS OF WYPT -CNA- FOR REDISPATCH ARTR TO OMDB -,0,0,0,0,false,false,false,false,false,true,1100,-1100,312270,false,null,13003KT 040V170 CAVOK 35/24 Q0999 NOSIG,false
2021-07-28,2021-07-28,UPS0076,Wednesday,SDF,DXB,B747-8F,N622UP,103,103,815,831,829,802,791,24,24,27,0,5,5,11,222800Z,8300,30,330300,339900,339900,296000,290500,31000,47500,OMSJ,None,12,4700,40,141000,150000,130700,899800,891100,0,0,900,- 30MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI/REDISPATCH PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECK OK AIRCRAFT IS CAT I -,0,0,0,0,false,false,false,false,false,true,1300,-1300,290982,false,null,23003KT 190V250 9000 NSC 35/23 Q0992 NOSIG,false
2021-08-27,2021-08-27,UPS0076,Friday,SDF,DXB,B747-8F,N613UP,136,136,815,829,825,800,799,24,24,18,800,5,5,8,221400Z,8400,30,350200,349600,348800,303800,299000,43100,49800,OOMS,None,42,15400,238,140000,140000,134200,910100,905700,0,0,1100,CTC FLT CTL UP TO 2HRS PRIOR TO PIKEL FOR RE-DISPATCH. RAIM CHECK OK. 15 MIN ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,302292,false,null,03006KT 010V070 8000 NSC 34/28 Q0997 NOSIG,false
2021-09-16,2021-09-16,UPS0076,Thursday,SDF,DXB,B747-8F,N623UP,98,98,815,832,832,803,790,24,24,26,1200,5,5,16,224000Z,5600,20,326300,325800,324600,293300,293200,29700,31400,OMSJ,None,13,4800,40,140000,160000,141300,906000,888600,0,0,600,CAT DOWNGRADE:CAT I ONLY ADDTL FUEL FOR DELAYS DUE EN ROUTE WX EXTRA FUEL FOR TAXI PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ELSAG WITH ZFW; EST FUELAND ETA FOR REDISPATCH. RAIM CHECK: OK,0,5136,19,0,false,false,false,false,false,true,1400,-1400,288064,true,null,10003KT 070V150 CAVOK 32/26 Q1000 NOSIG,false
2021-09-17,2021-09-17,UPS0076,Friday,SDF,DXB,B747-400SF,N579UP,109,109,823,832,816,803,796,25,24,15,700,12,5,5,221600Z,5300,20,353100,355800,355100,316400,319300,32700,35800,OMFJ,None,24,9000,109,131000,120000,119400,831300,835400,0,0,600,.9% ADDTL BURN DUE TO PERISHABLE ITEMS ADDTL FUEL FOR DELAYS DUE TO ENROUTE WX EXTRA FUEL FOR TAXI PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ALG WITH ZFW;EST FUEL AND ETA FOR REDISPATCH. RAIM CHECK OK,0,3116,12,0,false,false,false,false,false,true,1800,-1800,316184,true,null,VRB03KT CAVOK 33/22 Q1001 NOSIG,false
2021-10-09,2021-10-09,UPS0076,Saturday,SDF,DXB,B747-8F,N622UP,95,95,815,849,864,820,824,24,24,22,1500,5,5,18,231500Z,6500,23,339700,339000,337500,307600,299300,28800,38200,OMSJ,None,13,4800,40,150000,170000,150700,929100,910800,0,0,700,- 5MIN ADDTL ENROUTE WX/ATC EXTRA FUEL SDF TAXI - RAIM CHECK OKAY - CTC FLT CTRL PRIOR TO KFN FOR REDISPATCH ARTR TO OMDB -,0,0,0,0,false,false,false,false,false,true,1300,-1300,302582,true,null,20004KT 6000 NSC 30/26 Q1006 NOSIG,false
2021-10-08,2021-10-08,UPS0076,Friday,SDF,DXB,B747-8F,N624UP,137,137,815,833,854,804,803,24,24,37,3300,5,5,14,223800Z,10100,35,362300,362100,358800,313900,303700,45000,55100,OOMS,None,39,14900,217,154000,175000,173300,957300,956500,0,0,1000,19MINS ADDL FUEL FOR ENRTE ATC / DEST WX EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ROSAS FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,313458,true,null,12005KT 070V140 8000 NSC 31/26 Q1005 NOSIG,false
